Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Target
0,1,0,0,0,0,0,1,3,53,270000,30.68646173,1.26217513,0
1,1,1,0,1,0,0,3,5,19,148500,35.48327481,5.549737503,0
0,0,1,0,1,0,0,0,2,19,157500,36.69890552,10.69974058,0
0,0,1,0,0,0,1,0,2,35,90000,67.53047633,0,1
1,0,1,0,0,0,0,0,1,3,135000,36.67426436,1.130755594,0
1,1,0,0,1,0,0,0,2,34,157500,48.11871565,6.116484254,0
0,1,1,0,0,0,0,1,3,44,72000,46.91677447,3.466190271,0
0,0,0,1,1,1,0,0,2,11,180000,29.75557335,3.466190271,1
0,0,1,0,0,0,1,0,1,49,90000,59.08677112,0,0
1,1,1,0,0,0,0,0,2,49,202500,40.09938602,5.347132385,0
1,0,0,1,1,0,0,0,1,47,126000,34.5414348,5.212974941,0
1,1,0,0,0,0,0,1,3,31,112500,53.61917082,6.020657508,0
1,1,1,0,0,0,1,0,2,19,135000,67.10610074,0,0
0,1,1,0,0,0,1,0,2,38,202500,64.03964489,0,0
0,1,1,0,0,0,0,1,3,21,405000,41.82426744,9.098064984,0
1,1,0,1,0,0,0,1,3,26,112500,47.08104889,4.402554467,0
1,1,1,1,0,0,0,1,3,41,135000,31.16559546,2.127353744,0
0,0,0,0,1,0,0,0,2,58,67500,50.89769126,9.259601498,0
0,1,0,0,0,0,0,0,1,7,252000,24.90674004,0.361403725,0
1,0,1,0,0,0,0,1,3,38,382500,35.02056853,1.259437223,0
0,1,1,0,0,0,0,2,4,42,225000,31.09988569,4.725627494,0
1,1,1,0,0,1,0,1,3,22,310500,30.17994894,8.468346373,0
0,0,1,0,0,0,0,0,1,17,135000,60.17098229,25.8650075,0
0,0,1,0,0,0,0,0,2,43,135000,51.38503871,6.625734957,0
0,0,1,0,1,0,0,0,1,11,157500,51.15231661,1.253961409,0
0,1,1,1,1,0,0,2,4,50,144000,30.35243708,8.04123288,0
0,0,1,0,0,1,0,1,3,27,90000,26.11963285,2.62565282,1
0,0,1,0,1,0,1,0,2,42,112500,64.80899676,0,0
1,1,1,0,0,0,0,0,2,8,225000,40.61958836,4.763958192,0
1,1,1,1,1,0,0,0,2,12,360000,58.20242715,5.631874713,0
0,0,0,0,0,0,0,1,2,27,157500,34.8152255,14.60947179,1
1,0,1,0,0,0,0,0,2,3,270000,51.62049871,24.51248143,0
0,0,1,0,0,0,0,0,1,29,144000,30.5961108,0.881606056,0
0,0,1,0,0,0,1,1,3,35,65250,60.42013183,0,0
0,0,1,0,0,0,0,0,1,26,90000,50.68413451,3.321081199,0
1,0,1,1,0,0,0,0,2,43,180000,44.25826677,2.321745142,0
1,0,1,0,0,1,0,0,2,21,135000,52.63900012,3.526424225,0
0,0,0,0,0,0,1,0,1,1,135000,62.07930348,0,0
1,1,1,0,0,0,0,0,2,14,337500,50.9141187,20.71500441,0
0,1,1,0,0,0,0,1,3,41,157500,37.81323367,9.254125684,0
0,0,1,0,1,0,0,0,2,35,166500,26.45639541,1.281340479,0
1,1,1,1,0,0,0,0,1,31,112500,24.24142864,0.533891866,0
0,0,0,0,0,1,0,1,3,22,112500,29.71450475,0.785779311,0
1,1,1,0,0,0,0,0,1,32,157500,31.93494733,4.013771672,0
0,0,1,0,1,0,1,0,2,47,153000,59.95742555,0,0
0,0,1,0,0,0,0,0,1,20,112500,38.78519066,5.451172851,0
1,0,1,0,1,1,0,0,2,57,135000,57.30713156,0.522940238,0
0,0,1,0,0,0,0,0,2,11,157500,34.71939876,1.941176068,0
0,1,1,1,1,0,0,0,1,11,202500,27.94034101,0.843275358,1
0,0,0,0,0,0,0,1,3,16,112500,26.23462494,2.045216534,0
0,1,1,0,0,1,0,0,2,21,292500,33.42163083,5.196547499,0
1,1,1,0,0,0,1,0,2,55,90000,59.99575624,0,0
0,1,1,0,0,0,1,0,2,34,157500,62.10668255,0,0
0,1,1,0,0,0,0,0,2,28,144000,58.87047646,8.547745676,0
0,0,1,0,0,0,1,0,2,2,54000,66.71458004,0,0
0,0,1,1,1,0,0,2,4,5,144000,33.93088154,5.076079591,0
0,0,1,1,0,0,0,2,3,51,180000,33.54757456,9.571722896,1
1,1,0,0,0,0,0,0,2,12,225000,36.48261087,15.62249738,0
1,1,1,0,0,0,0,0,2,31,675000,32.61394827,6.023395415,1
0,0,1,0,0,0,0,1,3,42,180000,54.73076107,28.7206445,0
0,0,1,0,0,0,0,0,1,52,180000,51.78203522,2.209490955,0
1,1,1,0,0,0,0,0,2,34,225000,45.19463096,11.85787525,0
1,0,0,1,1,0,0,0,2,42,225000,24.80543748,0.517464424,0
0,0,1,0,1,0,1,0,1,45,270000,58.31468134,0,0
1,0,1,0,0,0,1,0,2,37,157500,64.78983141,0,0
0,1,1,0,0,0,0,1,3,43,90000,46.09266446,6.510742863,0
0,1,0,0,1,0,0,2,4,12,112500,33.59411898,0.410686051,0
0,0,0,1,0,0,0,0,1,14,67500,23.71301259,1.368953503,0
0,0,1,0,0,0,0,0,2,15,202500,51.51919615,2.995270266,0
0,0,1,0,0,0,1,0,1,15,135000,61.17579416,0,0
0,0,0,0,0,0,1,0,1,27,117000,53.93129222,0,0
0,0,1,1,1,0,0,0,1,3,90000,27.351691,2.505184911,0
0,0,0,1,0,0,0,0,2,29,90000,29.23263311,7.663401713,0
1,1,1,0,0,0,0,0,2,55,135000,29.32845986,0.594125821,1
1,0,1,0,0,0,0,0,1,4,180000,22.8971163,1.437401179,0
1,1,1,0,0,0,0,1,3,35,135000,41.1041979,10.52999035,0
0,0,1,0,0,0,0,0,1,51,126000,51.76560778,6.762630307,0
1,1,1,0,0,0,0,0,2,9,112500,36.47439715,2.212228862,0
0,0,1,1,0,0,0,2,4,10,112500,40.92897185,7.515554734,0
0,0,1,0,0,1,0,0,2,26,112500,50.82102986,6.067201927,0
1,0,0,0,0,0,0,1,2,39,247500,37.82692321,5.119886103,0
0,0,1,0,0,0,1,0,2,2,189000,63.20732116,0,0
0,0,1,0,0,0,1,0,1,8,72000,57.76436203,0,0
0,1,0,0,0,0,0,1,3,22,166500,38.38271833,10.68331314,0
0,0,1,0,1,0,1,0,2,34,157500,61.36744765,0,0
0,1,1,0,0,1,0,0,2,45,112500,31.08345825,6.340992628,0
1,0,0,0,0,0,0,1,3,21,135000,34.34978131,6.951545891,0
1,0,1,0,1,1,0,0,2,10,202500,23.64730282,0.260101166,0
1,0,1,0,0,0,1,0,2,40,112500,60.59261997,0,1
0,0,1,0,0,0,1,0,2,12,112500,59.22092856,0,0
0,0,1,0,0,0,0,0,1,38,135000,39.52442555,1.713929786,0
1,1,1,0,0,0,0,2,4,14,90000,45.27403027,1.79332909,0
0,1,1,0,0,0,0,0,2,8,211500,42.59909512,14.08653155,0
1,0,0,0,0,0,0,1,3,52,202500,43.28083397,1.26217513,0
0,0,1,0,1,0,1,0,2,40,202500,51.3412322,0,0
0,0,0,0,0,0,0,0,2,35,90000,38.68115019,0.815896288,0
0,0,1,0,1,0,1,0,1,51,90000,57.64936994,0,0
0,0,0,0,0,0,0,0,2,5,135000,51.35492173,5.631874713,0
0,1,0,0,0,0,0,0,2,15,247500,59.33044484,2.045216534,0
0,1,1,0,0,0,1,0,1,55,185400,64.57079885,0,0
0,0,1,0,0,0,1,0,1,43,72000,62.29286022,0,0
1,1,1,0,1,0,0,0,2,20,193500,55.37416922,0.262839073,0
0,0,1,0,0,0,0,0,2,19,202500,32.79738804,8.101466834,0
0,0,1,0,0,0,0,0,1,49,157500,52.28581011,1.845349323,1
0,1,1,0,1,0,0,1,3,9,216000,27.75690124,3.720815622,0
0,0,1,0,0,0,0,0,2,6,135000,55.97650876,11.46361664,0
0,0,0,0,0,1,0,2,4,54,315000,35.17662923,10.510825,0
0,0,0,0,1,0,1,0,2,2,67500,61.60016975,0,0
0,0,1,0,0,0,0,1,3,39,180000,32.63585152,8.12337009,0
0,0,0,1,0,0,0,3,5,18,45000,35.65302505,2.409358166,0
0,0,1,0,0,0,0,0,1,58,202500,52.1653422,9.935864528,0
1,0,0,0,0,0,0,1,2,18,225000,35.74885179,2.877540264,0
0,0,0,0,0,0,0,0,1,4,126000,22.47547862,2.603749564,0
1,1,1,0,0,0,0,0,2,9,135000,34.28407154,0.528416052,0
0,0,1,0,0,0,1,0,1,31,67500,68.71872797,0,1
0,0,0,0,0,0,1,0,1,28,112500,54.83206363,0,0
1,0,1,0,0,0,0,1,3,2,175500,29.8897308,1.032190942,0
1,1,0,1,1,0,0,1,3,30,157500,30.90549429,5.212974941,0
0,0,1,0,0,1,0,0,2,39,58500,40.33210812,13.50061945,0
0,0,1,0,0,0,0,1,3,14,135000,29.76652498,2.877540264,1
0,0,0,1,0,0,0,1,3,31,67500,37.69002786,10.45059105,0
0,0,1,0,0,0,0,0,2,22,90000,50.55545288,14.60947179,0
0,1,1,0,1,0,1,0,2,56,81000,58.48169367,0,0
0,0,1,0,0,0,1,0,2,19,62100,63.72752349,0,0
1,0,1,1,1,0,0,0,2,50,247500,41.89545302,1.631792576,0
1,1,0,0,0,0,0,0,1,22,225000,25.15315167,0.843275358,1
0,0,1,0,1,0,0,0,2,5,216000,31.33534569,10.01252592,1
1,1,1,0,0,0,0,1,3,9,225000,28.65767264,7.926240785,0
0,0,1,0,0,0,1,0,2,35,180000,60.4475109,0,0
1,1,0,0,0,0,0,0,2,39,270000,44.34587979,8.213721021,0
1,0,1,0,0,0,0,0,1,17,193500,24.83281655,1.09790071,0
0,0,0,0,0,0,0,0,1,42,135000,26.37152029,5.319753315,0
0,0,0,0,0,0,0,0,1,4,175500,51.04280033,1.801542811,0
0,1,1,0,0,0,0,3,5,37,135000,36.80020808,0.793993032,0
1,1,0,0,0,0,0,0,2,42,67500,61.34828231,5.952209833,0
0,1,1,0,0,1,0,0,2,45,143100,50.37748893,27.52144123,0
0,0,1,0,0,0,0,0,1,59,90000,50.33915823,24.11548492,0
0,1,1,0,0,0,0,0,2,51,202500,40.27734998,17.59105252,0
0,1,0,1,1,0,0,0,2,55,202500,44.1131577,17.3501167,0
0,0,1,0,0,0,1,0,1,18,171000,59.45091275,0,0
0,1,1,0,1,0,0,0,2,56,360000,64.05333443,3.526424225,0
0,0,1,0,0,0,1,0,1,44,157500,64.60365374,0,0
1,0,0,0,0,0,0,0,2,59,135000,46.9660568,4.514808655,0
0,0,1,0,0,0,0,0,2,34,117000,43.17953141,24.26059399,0
0,0,1,0,0,0,0,0,2,6,202500,54.14484897,8.6353587,0
1,1,1,0,0,0,1,0,2,20,162000,67.09788702,0,0
0,0,1,0,0,0,0,0,2,6,180000,26.34961704,7.597691944,0
0,1,1,1,0,0,0,0,2,36,121500,54.72528526,8.84617754,0
0,0,1,0,0,0,1,0,1,55,99000,67.38262935,0,1
0,0,0,0,1,0,1,0,2,34,157500,62.83496581,0,0
0,1,1,0,0,0,1,0,2,7,157500,59.51936042,0,0
0,0,1,1,1,0,0,0,2,23,94500,44.24731514,7.931716599,0
0,0,1,1,1,0,0,0,2,5,112500,26.60698029,0.547581401,0
1,1,0,1,0,0,0,2,4,3,180000,34.12253503,5.941258205,0
1,1,1,1,1,0,0,0,1,7,180000,52.86077058,1.650957925,0
0,0,1,1,1,1,0,1,2,19,112500,49.52873776,15.25014203,0
1,1,1,1,1,0,0,0,2,36,180000,54.79647084,0.681738845,0
0,1,1,0,0,0,0,2,4,52,112500,38.69483973,7.378659384,0
1,1,1,0,1,0,0,1,3,49,112500,43.86948397,2.642080262,0
0,0,1,0,0,0,1,0,1,28,94500,66.53661608,0,0
1,1,0,0,0,0,0,0,2,1,292500,57.15107086,7.452582873,0
1,0,0,1,0,0,0,0,1,33,81000,25.88964866,5.798887041,1
0,0,1,0,0,0,1,0,2,30,135000,58.11481413,0,0
0,1,1,0,1,0,0,1,3,14,126000,27.72952217,1.004811872,0
0,0,0,1,0,0,0,0,2,49,74250,54.56922456,8.599765909,0
0,1,0,0,0,0,0,1,3,52,405000,43.91055258,0.4298514,1
1,0,1,0,0,0,0,0,1,17,360000,29.60498847,6.962497519,0
0,0,1,0,1,0,0,0,2,41,81000,64.02047954,9.177464287,0
0,1,0,0,0,0,0,0,1,14,427500,25.40230121,1.867252579,0
0,0,1,0,1,0,1,0,2,1,180000,61.86300882,0,0
0,0,0,0,0,1,0,1,3,29,135000,44.94274352,8.361567999,0
0,0,0,0,1,0,1,0,1,50,211500,56.40362225,0,0
1,1,0,1,0,0,0,0,2,51,270000,50.38296474,1.954865603,0
0,0,1,0,0,0,0,0,1,11,247500,46.58822563,3.687960738,0
0,1,1,0,0,0,0,0,2,33,99000,57.57818436,6.294448209,0
0,0,0,0,0,0,0,2,4,38,135000,30.92739755,4.572304702,0
0,0,1,0,1,0,1,0,1,8,81000,61.68504487,0,0
1,1,1,0,0,0,0,1,2,33,315000,44.26100467,6.929642635,0
0,0,1,0,0,0,0,0,2,41,157500,54.54458339,3.088359104,1
0,0,1,0,0,0,0,0,1,13,225000,43.57105211,14.72720179,0
0,0,1,0,0,0,1,0,2,1,135000,57.92042273,0,0
0,0,1,0,1,0,1,0,1,22,135000,61.75623045,0,0
0,0,0,0,0,0,1,0,1,49,171000,65.07457374,0,0
1,1,1,0,0,0,0,1,3,49,112500,36.04454575,2.798140961,0
0,0,0,1,1,0,0,1,2,14,157500,32.38396408,5.84543146,0
1,1,0,1,0,0,0,0,2,20,315000,46.1446847,14.17962039,0
0,0,1,0,0,1,0,2,4,18,270000,36.72354668,13.67858341,0
0,0,0,0,0,0,1,0,1,50,90000,66.16426073,0,0
1,0,1,0,0,0,0,0,1,6,202500,26.67542797,8.468346373,0
0,1,1,0,0,0,0,1,3,18,315000,45.75042609,8.465608466,0
1,1,0,1,0,0,0,0,2,13,180000,43.53545932,0.355927911,0
0,1,1,0,0,0,0,0,2,37,207000,61.32364114,9.599101967,1
0,0,1,0,0,0,1,0,1,10,76500,58.82666995,0,0
1,0,0,0,0,1,0,1,3,54,337500,48.16799797,6.488839607,0
0,0,1,0,1,0,1,0,2,27,126000,61.62481091,0,0
1,1,1,0,0,0,0,2,4,13,85500,39.08088462,8.430015675,0
0,0,0,0,1,0,0,0,2,43,225000,42.04056209,10.94889012,0
0,0,1,1,1,0,0,0,2,15,139500,57.54259157,2.450426771,0
1,1,1,1,0,0,0,1,3,5,135000,41.49024278,4.410768188,0
1,0,1,0,1,0,0,0,2,12,135000,42.60730884,21.42138442,0
0,1,0,1,0,0,0,0,1,18,202500,25.63776121,3.288226315,0
1,1,1,0,0,0,0,0,1,47,225000,25.2435026,4.032937021,0
0,1,1,1,0,0,0,2,4,34,112500,38.97136834,15.63344901,0
1,0,1,1,0,0,0,0,2,43,112500,57.68770064,3.008959801,0
0,0,1,0,0,0,0,1,3,23,135000,44.69085608,14.96813761,0
0,0,1,1,1,0,0,0,1,28,76500,55.15513666,32.60025873,0
0,1,1,0,0,0,0,0,2,15,135000,40.86599999,2.160208629,0
1,1,0,0,1,0,0,0,2,40,292500,51.36861127,6.012443787,0
1,1,0,1,0,0,0,0,1,8,90000,22.73557979,3.014435615,0
0,0,0,0,0,0,0,0,2,8,117000,36.94531715,3.507258876,1
0,0,1,0,1,0,1,0,2,59,135000,58.92797251,0,0
0,0,1,0,0,0,1,0,1,60,90000,66.06295817,0,1
1,0,1,0,0,0,1,0,2,14,135000,57.30986947,0,0
0,0,1,1,1,0,0,0,2,49,126000,28.5235152,5.541523782,1
0,0,1,0,0,0,0,0,2,57,135000,55.6424841,4.788599355,0
0,0,1,1,1,0,0,1,3,58,225000,39.3081309,8.542269862,0
0,0,1,1,1,1,0,0,2,5,360000,52.19819709,5.018583544,0
0,1,0,0,0,0,0,1,3,24,145350,24.966974,0.506512796,1
0,0,1,0,0,0,0,0,2,1,247500,26.2975968,1.839873509,0
1,1,0,0,0,0,0,1,3,40,157500,38.47580717,4.446360979,0
0,0,1,1,0,0,0,1,3,33,121500,32.80286385,8.117894276,0
1,1,1,0,0,0,0,1,3,23,225000,41.31501674,18.51098927,0
0,0,1,0,0,0,1,0,2,7,184500,56.11614202,0,0
0,0,1,0,1,1,0,0,2,5,270000,48.40893379,15.46643668,0
1,1,1,0,1,0,0,2,4,41,247500,34.23752712,9.152823124,0
0,0,1,1,1,0,0,0,2,43,135000,26.69185541,1.738570949,0
0,0,1,0,0,0,0,0,2,13,157500,47.1221175,8.848915447,0
0,0,1,0,0,0,0,0,2,51,405000,41.4573879,12.59437223,0
0,1,0,0,0,0,1,0,2,35,112500,59.8999295,0,0
0,0,1,0,1,1,1,0,1,1,126000,53.67119106,0,0
0,0,1,0,0,0,0,1,3,12,112500,33.42163083,8.263003347,0
0,0,1,0,1,0,1,0,1,18,103500,65.96713143,0,0
1,1,0,0,0,0,0,0,2,45,360000,31.32165616,6.727037516,0
0,1,1,0,0,0,0,1,3,2,202500,45.17272771,6.546335654,0
0,0,1,0,1,0,1,0,2,51,47250,58.62954065,0,0
0,0,0,1,0,0,0,1,3,29,202500,35.34637946,4.547663539,0
1,1,1,1,0,0,0,1,3,47,225000,31.29153918,8.665475677,0
0,0,0,0,1,0,0,0,2,49,225000,57.85471296,25.67882982,1
0,0,1,0,0,0,0,1,2,23,337500,39.44776416,1.18003792,0
0,1,1,0,0,1,0,0,2,5,382500,27.24491263,5.317015408,0
0,1,1,0,0,0,0,0,2,16,135000,41.42727092,17.67592764,0
1,1,1,0,0,0,0,0,2,12,112500,44.58681561,3.241681896,0
1,1,0,1,0,0,0,2,4,20,382500,31.55711616,7.178792172,0
0,0,0,0,0,0,1,0,1,42,67500,58.90880716,0,1
0,0,1,0,0,0,0,0,2,28,180000,40.27187417,3.5948719,0
0,0,1,0,0,0,0,0,2,3,135000,42.0843686,9.122706147,0
0,1,1,0,0,0,1,1,3,45,211500,30.07590847,0,0
0,1,1,0,0,0,0,1,3,54,247500,43.63402397,8.79963312,1
1,1,0,0,1,0,0,0,2,49,220500,62.00537999,10.53272826,0
1,1,0,0,0,0,0,2,4,43,180000,39.56823206,11.63336687,0
1,0,1,0,0,0,0,0,1,5,157500,48.38976844,12.43283572,0
1,1,0,0,0,0,0,0,2,43,225000,32.64132734,1.763212113,0
1,1,1,0,1,0,0,0,1,24,315000,34.67833015,4.512070748,1
1,1,0,0,0,0,0,0,2,23,112500,27.55977193,2.283414444,0
0,0,1,1,0,0,0,2,4,49,67500,34.5003662,0.681738845,0
0,1,1,1,1,0,0,1,3,26,225000,34.39906364,2.242345839,0
1,1,1,0,1,0,1,0,2,23,81000,62.84044162,0,1
1,1,1,1,0,0,0,0,2,38,121500,47.68886425,21.96349001,0
1,1,0,0,0,1,0,1,3,28,180000,40.03093835,2.283414444,0
1,0,1,0,0,0,0,1,3,46,225000,44.58955352,4.591470051,0
0,0,1,0,0,0,0,1,2,7,157500,34.70570922,3.696174459,0
0,0,1,0,0,0,0,1,2,20,157500,36.58117552,8.920101029,0
0,0,1,0,0,1,0,1,3,11,180000,31.40653128,2.765286077,0
0,0,1,0,0,0,0,0,2,3,238500,48.4527403,5.180120057,0
0,0,0,1,0,0,0,0,2,11,135000,36.35119133,2.798140961,0
1,1,0,1,1,0,0,0,2,55,405000,51.07565522,8.761302422,0
0,1,0,0,0,0,0,0,2,19,135000,41.6928479,7.841365668,0
0,0,1,0,1,0,1,0,2,33,60750,54.24615153,0,0
0,0,1,0,0,0,0,0,2,53,180000,41.35060953,8.6353587,0
0,1,1,0,0,0,0,1,3,23,225000,42.28149791,0.793993032,0
1,1,1,0,0,0,1,0,2,18,135000,63.55503535,0,0
0,0,1,0,0,0,0,1,3,15,112500,26.27569355,1.796066997,0
0,1,1,0,0,0,0,0,2,46,247500,44.074827,12.18094827,0
1,0,1,0,0,0,0,0,1,15,180000,27.4310903,2.026051185,0
1,0,1,0,0,0,0,1,2,42,202500,49.51504822,3.299177943,0
1,1,1,0,0,0,0,2,4,32,292500,42.06246535,9.109016612,1
1,1,1,0,0,0,0,2,4,12,225000,28.41947473,9.297932196,0
1,1,1,0,1,0,0,0,2,24,202500,42.5908814,6.382061233,1
0,0,1,1,0,1,0,0,2,1,112500,27.43930402,1.66464746,0
1,1,0,1,0,0,0,0,2,11,135000,28.96158032,3.789263298,0
1,1,0,0,1,0,0,0,2,20,112500,27.3900217,5.371773548,0
1,1,0,0,1,0,0,2,4,22,180000,32.8220292,4.098646789,0
0,0,1,0,0,0,0,1,3,50,270000,39.4258609,6.877622402,0
1,1,0,0,0,0,0,1,3,26,180000,29.84318638,3.931634462,0
0,1,1,0,1,1,0,0,2,34,117000,36.58938924,6.633948678,0
1,1,1,0,0,0,0,1,3,8,225000,34.51679364,5.960423554,0
1,1,0,0,1,0,0,0,2,10,99000,59.29758996,9.503275221,0
0,0,0,0,0,0,0,0,1,54,166500,57.84376134,38.67841229,0
1,0,1,0,0,0,0,0,2,39,157500,64.08345141,7.165102637,0
0,0,1,0,0,0,0,3,5,1,157500,39.08088462,0.629718612,0
0,0,1,1,1,0,0,0,2,25,144000,26.59329076,8.427277768,0
0,0,1,0,0,0,0,0,1,14,90000,50.88947754,3.800214926,0
0,1,0,1,1,0,0,0,2,5,112500,31.93494733,1.259437223,0
1,0,1,0,0,0,1,0,2,5,83250,57.19213947,0,0
1,0,0,0,0,0,0,1,3,19,189000,32.03351198,1.106114431,1
1,1,0,0,0,0,0,0,2,34,135000,40.06105533,1.196465362,0
1,1,1,0,0,0,0,1,3,5,168750,48.31310705,9.098064984,0
0,0,1,0,1,0,1,0,1,5,216000,62.39416278,0,0
0,1,1,0,0,0,0,0,2,59,112500,47.09747633,4.892639821,0
0,0,0,1,0,0,0,0,1,4,103500,26.8835089,7.030945194,0
1,1,1,0,0,0,0,0,2,43,180000,59.55769112,12.43009781,0
0,0,0,1,0,0,0,0,2,38,90000,28.9150359,6.179456115,1
0,0,1,1,1,0,0,0,2,28,252000,50.24606939,0.380569074,0
0,1,1,0,0,0,1,0,2,11,135000,56.85537691,0,0
0,1,0,0,1,0,1,0,1,16,162000,63.62895884,0,0
0,0,1,0,0,0,0,2,4,25,112500,27.33800146,4.758482378,0
0,0,1,0,0,0,0,0,2,52,135000,46.10361609,10.10835267,0
1,1,1,1,1,0,0,1,3,12,198000,42.2376914,9.054258472,0
0,0,0,1,0,0,0,1,3,46,63000,36.70164343,2.431261422,0
1,0,0,0,1,0,0,0,2,9,171000,27.79249403,1.292292107,0
1,1,1,1,1,0,0,0,2,39,157500,31.16285755,6.757154493,1
0,0,1,0,0,0,1,0,1,5,157500,60.4475109,0,0
0,0,1,0,0,0,1,0,2,9,135000,58.52002437,0,0
0,0,1,0,0,0,0,0,1,60,112500,51.82584174,3.767360042,0
0,0,1,0,1,0,1,0,2,18,180000,58.50633483,0,0
0,0,1,0,0,0,0,1,2,22,585000,28.55637008,2.464116306,0
0,0,0,1,0,0,0,1,3,36,45000,30.30863057,1.76595002,0
0,1,0,1,0,0,0,0,1,36,247500,27.73226007,3.033600964,1
0,0,1,0,0,0,0,2,3,31,157500,50.70056196,5.445697037,0
0,0,0,0,0,0,0,0,2,52,112500,28.32091008,6.935118449,0
1,0,1,0,0,0,1,0,2,53,67500,57.088099,0,0
0,0,1,0,0,1,0,0,2,3,112500,24.20857376,0.854226986,1
0,0,0,0,0,0,0,0,2,22,72000,53.51513036,21.07640814,0
0,0,0,0,0,0,1,1,3,18,135000,32.82476711,0,0
1,1,1,1,1,0,0,1,3,35,121500,28.77814055,6.447771001,0
0,0,0,0,1,0,0,1,3,24,117000,31.86923756,4.588732144,0
0,0,0,0,0,0,0,0,2,9,180000,31.33260779,1.724881414,0
0,0,1,0,0,0,0,0,1,14,157500,53.41930361,2.38745491,1
1,1,1,0,0,1,1,0,2,41,135000,42.78801071,0,0
0,0,0,0,0,1,0,1,2,22,225000,38.29510531,2.696838402,0
0,0,1,0,0,0,1,0,1,48,135000,67.29775423,0,0
0,0,1,0,0,0,0,0,1,59,247500,40.27187417,4.851571216,0
0,1,0,0,1,0,0,0,2,31,121500,54.51720432,13.61561155,0
0,1,1,0,0,1,0,0,1,43,270000,39.42312299,3.466190271,0
0,1,0,1,1,0,0,0,1,31,112500,48.29941751,28.62207985,1
0,0,1,0,0,0,0,0,2,16,135000,41.06312929,4.131501674,0
0,1,1,0,0,0,0,0,2,4,135000,48.69367612,4.687296796,0
1,1,1,0,1,0,0,0,2,14,112500,61.59743184,16.26042971,0
0,0,1,0,0,1,0,1,2,9,81000,25.52276912,3.534637946,1
1,1,0,0,0,0,0,0,2,11,270000,35.65576295,16.7614667,0
0,0,1,1,1,0,0,0,1,31,225000,51.95999918,8.257527533,1
1,0,1,0,1,0,0,1,2,54,202500,34.05956317,1.377167225,1
0,0,1,0,0,0,0,0,2,50,157500,48.09681239,10.72438175,0
0,0,1,0,1,0,1,0,1,36,112500,52.95112152,0,0
0,0,1,0,1,0,0,1,3,45,202500,44.08851653,9.76063848,0
1,0,1,0,0,0,0,1,3,6,202500,32.40586733,7.542933804,0
0,1,0,1,0,0,0,0,2,22,135000,27.56524775,0.599601635,0
1,1,0,0,0,0,0,1,3,24,405000,35.56814993,2.001410022,0
1,1,1,0,0,0,1,1,3,25,270000,42.41839326,0,0
1,1,0,0,0,0,0,3,5,25,337500,29.71450475,2.951463754,0
0,0,0,0,0,0,0,0,2,45,202500,48.62796635,23.34613305,0
0,0,1,0,0,0,0,1,3,41,180000,37.69276577,5.152740987,0
0,1,1,0,1,0,0,2,4,23,157500,37.19172878,17.3501167,0
0,0,1,0,1,0,1,0,2,21,141750,55.70271806,0,0
1,1,0,0,0,0,0,0,1,44,270000,26.93826704,4.295776094,1
1,0,0,1,1,0,0,0,2,59,450000,39.60382486,11.34862454,0
0,0,0,1,0,0,0,0,2,48,117000,28.29626892,0.72280745,0
0,0,1,0,0,0,0,0,2,51,81000,49.63825404,0.421637679,0
0,0,0,0,0,0,0,0,2,28,63000,40.43888649,5.486765642,0
1,0,0,0,0,0,0,0,1,24,315000,24.49331608,2.373765375,0
1,1,1,0,0,0,0,0,2,27,405000,47.39043238,9.582674524,0
0,0,1,0,0,0,1,0,1,53,81000,63.34695442,0,1
1,0,1,0,0,0,0,0,2,38,135000,37.85430228,19.51580115,0
0,0,1,0,0,0,0,0,2,42,135000,55.56856061,4.846095402,1
0,1,1,0,0,0,0,0,2,29,175500,49.4274352,8.599765909,0
0,0,0,1,0,0,0,0,2,17,261000,27.45573147,2.929560497,0
0,0,0,1,1,0,0,0,2,29,67500,54.08461502,6.042560764,0
0,0,1,0,1,0,0,0,1,34,292500,54.3118613,8.816060563,0
1,0,0,0,0,0,0,0,2,42,139500,25.202434,1.960341417,1
0,0,1,0,0,0,0,0,2,23,157500,45.87910772,9.604577781,0
0,0,1,0,0,0,0,0,2,60,225000,35.71873481,1.837135602,0
0,1,1,0,0,1,0,0,2,22,292500,42.09532023,8.761302422,0
0,0,0,0,0,1,0,2,4,28,193500,26.27295564,6.694182632,0
1,1,1,0,0,0,0,0,2,35,315000,59.06212995,5.941258205,0
1,1,1,0,0,0,0,0,2,55,135000,52.2803343,17.36380624,0
1,1,0,0,0,1,1,0,2,44,180000,60.96771323,0,0
0,0,1,0,0,0,1,0,2,51,202500,58.00529785,0,0
1,0,1,0,0,0,1,0,1,37,99000,67.38262935,0,1
0,1,1,0,0,0,0,0,2,58,180000,45.22474794,1.122541873,0
1,1,1,0,0,0,0,0,2,27,225000,62.19977138,2.87206445,0
0,0,1,0,0,0,1,0,1,17,76500,64.77614188,0,0
1,0,1,0,0,0,0,0,1,17,117000,23.69384724,0.793993032,0
0,1,1,1,1,0,0,0,2,9,72000,56.84168737,27.78701821,0
0,0,1,0,0,0,0,1,3,9,225000,41.50119441,9.971457319,0
0,0,1,1,0,0,0,0,1,7,90000,45.38902236,19.68281347,0
